time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation
2025-06-02 18:00:00,228.6,52.4,306.0,11.9,10.6,82.0,116,30.8,77,16.0,0.0
2025-06-02 19:00:00,157.9,41.7,291.0,16.8,10.0,68.0,117,29.7,84,15.5,0.0
2025-06-02 20:00:00,120.1,35.3,275.0,19.6,9.3,59.0,118,29.5,85,15.1,0.0
2025-06-02 21:00:00,103.6,31.9,260.0,18.3,8.7,58.0,118,29.3,84,15.1,0.0
2025-06-02 22:00:00,92.0,29.4,243.0,14.8,8.2,62.0,119,29.1,83,16.2,0.0
2025-06-02 23:00:00,80.1,27.1,225.0,11.5,7.7,65.0,119,29.1,80,16.0,0.0
2025-06-03 00:00:00,73.1,25.6,202.0,9.1,7.2,66.0,120,29.0,80,16.6,0.0
2025-06-03 01:00:00,69.8,24.8,177.0,7.0,6.8,66.0,120,28.7,82,17.5,0.0
2025-06-03 02:00:00,70.5,24.4,159.0,5.5,6.5,66.0,121,28.4,85,15.0,0.0
2025-06-03 03:00:00,75.7,24.6,148.0,4.8,6.3,66.0,121,28.1,87,14.9,0.0
2025-06-03 04:00:00,77.8,24.5,143.0,4.6,6.2,66.0,122,28.1,87,15.3,0.0
2025-06-03 05:00:00,77.8,24.6,156.0,4.6,6.1,68.0,122,28.0,88,14.8,0.0
2025-06-03 06:00:00,72.2,23.7,203.0,5.7,6.7,69.0,122,28.3,89,13.8,0.0
2025-06-03 07:00:00,74.5,24.5,266.0,7.1,7.6,72.0,122,28.8,86,14.9,0.0
2025-06-03 08:00:00,92.0,26.7,304.0,7.7,8.4,76.0,121,29.6,80,15.8,0.0
2025-06-03 09:00:00,102.2,28.0,290.0,6.6,9.1,84.0,120,30.5,74,16.2,0.0
2025-06-03 10:00:00,105.9,28.4,251.0,4.7,9.7,95.0,118,31.3,68,16.7,0.0
2025-06-03 11:00:00,104.8,28.3,222.0,3.2,10.2,103.0,114,31.7,67,17.3,0.0
2025-06-03 12:00:00,101.7,28.1,215.0,2.7,10.5,107.0,110,32.0,67,18.4,0.0
2025-06-03 13:00:00,101.7,28.5,218.0,2.7,10.6,109.0,105,32.2,67,18.0,0.0
2025-06-03 14:00:00,103.6,29.4,229.0,3.1,10.8,110.0,100,32.2,67,17.7,0.0
2025-06-03 15:00:00,103.1,29.9,253.0,3.8,11.3,110.0,96,32.0,68,17.3,0.0
2025-06-03 16:00:00,100.8,30.2,286.0,4.9,11.8,108.0,93,31.7,70,16.3,0.0
2025-06-03 17:00:00,137.4,39.1,311.0,6.9,12.4,100.0,89,31.2,72,15.1,0.0
2025-06-03 18:00:00,119.7,38.1,322.0,11.4,12.1,90.0,88,30.4,77,14.9,0.0
2025-06-03 19:00:00,98.3,36.8,325.0,17.4,11.7,76.0,86,29.6,82,15.5,0.0
2025-06-03 20:00:00,83.8,36.6,322.0,21.1,11.2,67.0,86,29.0,87,15.0,0.0
2025-06-03 21:00:00,78.2,36.3,315.0,20.3,10.5,67.0,86,28.9,88,15.9,0.0
2025-06-03 22:00:00,70.5,35.4,302.0,17.1,9.8,72.0,86,28.8,89,15.3,0.0
2025-06-03 23:00:00,65.4,34.2,282.0,14.1,9.1,75.0,87,28.6,90,14.2,0.0
2025-06-04 00:00:00,64.5,32.8,249.0,11.8,8.6,75.0,87,28.5,90,11.5,0.0
2025-06-04 01:00:00,69.6,32.1,209.0,9.7,8.2,73.0,88,28.2,92,10.6,0.0
2025-06-04 02:00:00,75.0,31.7,178.0,8.2,8.0,71.0,89,28.0,91,10.7,0.0
2025-06-04 03:00:00,77.3,31.1,161.0,7.6,8.1,69.0,89,28.0,90,11.7,0.0
2025-06-04 04:00:00,77.1,30.2,154.0,7.6,8.5,66.0,90,28.0,89,12.9,0.0
2025-06-04 05:00:00,80.1,28.6,161.0,6.8,7.8,68.0,90,28.0,89,13.7,0.0
2025-06-04 06:00:00,79.2,28.6,197.0,7.5,9.1,71.0,91,28.6,81,12.2,0.0
2025-06-04 07:00:00,93.4,30.7,248.0,8.5,10.9,75.0,91,29.1,77,14.6,0.0
2025-06-04 08:00:00,103.6,31.4,277.0,8.7,12.4,81.0,92,29.8,72,15.8,0.0
2025-06-04 09:00:00,110.6,32.4,263.0,7.4,13.5,91.0,92,30.7,68,15.1,0.0
2025-06-04 10:00:00,108.3,32.7,228.0,5.3,14.3,102.0,93,31.6,62,16.4,0.0
2025-06-04 11:00:00,106.6,32.7,202.0,3.7,14.6,110.0,93,31.8,62,18.1,0.0
2025-06-04 12:00:00,101.7,31.8,197.0,3.0,13.9,112.0,93,32.0,62,18.5,0.0
2025-06-04 13:00:00,98.7,30.5,200.0,2.8,12.7,109.0,94,32.4,59,18.7,0.0
2025-06-04 14:00:00,95.5,28.9,208.0,3.0,11.7,105.0,94,32.5,59,18.9,0.0
2025-06-04 15:00:00,88.0,26.8,223.0,3.4,11.4,98.0,94,32.6,59,18.6,0.0
2025-06-04 16:00:00,81.3,24.9,241.0,4.1,11.3,90.0,94,32.2,61,18.8,0.0
2025-06-04 17:00:00,99.4,28.8,252.0,6.0,12.2,83.0,93,31.7,63,18.4,0.0
2025-06-04 18:00:00,91.0,27.4,246.0,9.6,12.2,72.0,92,30.9,68,15.5,0.0
2025-06-04 19:00:00,78.5,25.7,232.0,14.6,12.2,56.0,91,30.4,70,15.8,0.0
2025-06-04 20:00:00,64.0,25.3,222.0,17.9,12.1,45.0,90,30.0,74,14.9,0.0
2025-06-04 21:00:00,60.8,25.6,223.0,18.3,11.8,41.0,89,29.6,77,15.8,0.0
2025-06-04 22:00:00,58.8,25.5,228.0,17.1,11.3,42.0,88,29.3,78,15.2,0.0
2025-06-04 23:00:00,57.9,24.6,224.0,15.4,10.8,43.0,87,29.1,80,14.4,0.1
2025-06-05 00:00:00,58.9,23.9,202.0,13.2,10.1,45.0,87,29.0,81,11.9,0.0
2025-06-05 01:00:00,58.6,22.8,173.0,10.4,9.3,47.0,86,28.6,83,11.2,0.0
2025-06-05 02:00:00,60.8,22.1,151.0,8.5,8.8,49.0,85,28.5,82,10.6,0.0
2025-06-05 03:00:00,60.8,21.4,142.0,8.0,8.5,48.0,84,28.5,81,11.0,0.0
2025-06-05 04:00:00,60.3,21.0,141.0,8.4,8.4,47.0,83,28.4,80,11.1,0.0
2025-06-05 05:00:00,55.6,19.5,152.0,6.3,7.7,52.0,82,28.3,80,10.7,0.0
2025-06-05 06:00:00,63.1,21.0,188.0,6.7,9.1,55.0,82,28.6,78,10.8,0.0
2025-06-05 07:00:00,76.6,23.6,236.0,7.2,10.9,59.0,81,29.0,73,12.1,0.0
2025-06-05 08:00:00,80.6,23.5,264.0,7.2,12.3,65.0,80,29.8,68,12.6,0.0
2025-06-05 09:00:00,84.8,24.3,251.0,6.1,12.7,75.0,80,30.6,64,13.7,0.0
2025-06-05 10:00:00,85.2,24.9,218.0,4.5,12.6,87.0,79,31.3,60,14.8,0.0
2025-06-05 11:00:00,85.2,25.4,194.0,3.3,12.5,96.0,78,31.6,59,14.8,0.0
2025-06-05 12:00:00,83.8,25.8,191.0,2.8,12.6,101.0,78,32.4,57,14.9,0.0
2025-06-05 13:00:00,82.0,25.8,198.0,2.8,12.6,103.0,77,32.6,56,14.9,0.0
2025-06-05 14:00:00,79.9,25.6,208.0,3.1,12.9,102.0,77,32.7,56,15.4,0.0
2025-06-05 15:00:00,77.3,25.0,225.0,3.6,13.6,99.0,76,32.6,56,15.3,0.0
2025-06-05 16:00:00,73.3,24.2,246.0,4.4,14.5,92.0,76,32.2,59,14.7,0.0
2025-06-05 17:00:00,94.8,29.4,258.0,6.5,15.3,88.0,76,31.7,61,13.7,0.0
2025-06-05 18:00:00,87.5,27.9,253.0,9.8,14.9,76.0,76,31.2,66,12.5,0.0
2025-06-05 19:00:00,78.7,26.2,240.0,14.4,14.2,60.0,76,30.5,70,12.4,0.0
2025-06-05 20:00:00,66.8,25.5,230.0,18.0,13.6,47.0,76,30.1,71,11.9,0.0
2025-06-05 21:00:00,66.4,25.7,234.0,19.9,13.0,41.0,76,29.9,73,11.5,0.0
2025-06-05 22:00:00,64.5,25.8,243.0,20.7,12.5,39.0,76,29.5,77,10.8,0.0
2025-06-05 23:00:00,64.0,25.7,238.0,20.0,11.9,39.0,76,29.3,80,11.9,0.0
2025-06-06 00:00:00,64.0,25.1,206.0,16.8,11.4,43.0,76,29.1,80,11.5,0.0
2025-06-06 01:00:00,64.0,23.9,162.0,12.1,10.8,49.0,77,28.8,81,10.3,0.0
2025-06-06 02:00:00,64.0,23.3,130.0,8.6,10.4,53.0,77,28.7,80,9.9,0.0
2025-06-06 03:00:00,64.0,23.3,121.0,7.4,10.0,54.0,77,28.6,79,11.0,0.0
2025-06-06 04:00:00,60.5,22.5,124.0,7.4,9.6,52.0,77,28.6,78,11.7,0.0
2025-06-06 05:00:00,56.7,21.8,139.0,6.7,10.5,55.0,77,28.4,78,11.7,0.0
2025-06-06 06:00:00,60.3,23.0,174.0,6.9,11.2,57.0,77,28.5,80,10.9,0.0
2025-06-06 07:00:00,68.9,24.8,220.0,7.1,12.1,60.0,77,29.2,76,12.3,0.0
2025-06-06 08:00:00,69.8,25.3,247.0,6.9,12.7,66.0,78,30.3,69,13.7,0.0
2025-06-06 09:00:00,72.2,26.1,236.0,5.9,12.6,76.0,78,31.3,63,14.5,0.0
2025-06-06 10:00:00,74.5,27.4,205.0,4.4,12.3,88.0,78,31.8,60,14.5,0.0
2025-06-06 11:00:00,75.0,28.2,182.0,3.3,12.0,97.0,78,32.6,56,15.4,0.0
2025-06-06 12:00:00,74.5,28.9,177.0,2.8,12.0,101.0,78,33.2,52,16.0,0.0
2025-06-06 13:00:00,72.2,28.5,180.0,2.6,12.0,103.0,79,33.2,54,16.3,0.0
2025-06-06 14:00:00,70.3,27.8,188.0,2.9,12.2,102.0,79,33.1,54,16.8,0.0
2025-06-06 15:00:00,68.0,26.8,204.0,3.5,12.7,98.0,79,32.7,56,17.2,0.0
2025-06-06 16:00:00,65.7,25.8,225.0,4.4,13.3,91.0,79,32.2,59,17.9,0.0
2025-06-06 17:00:00,69.2,25.8,240.0,6.0,13.4,84.0,79,31.4,62,17.5,0.0
2025-06-06 18:00:00,65.0,25.0,242.0,9.4,13.2,74.0,79,30.9,62,17.1,0.0
2025-06-06 19:00:00,62.4,24.7,238.0,13.9,13.0,59.0,79,30.2,67,16.4,0.0
2025-06-06 20:00:00,56.9,24.9,232.0,17.1,12.6,49.0,79,29.7,69,15.7,0.0
2025-06-06 21:00:00,58.9,25.3,228.0,17.6,12.0,46.0,79,29.4,70,15.2,0.0
2025-06-06 22:00:00,60.3,25.5,223.0,16.8,11.3,47.0,79,29.3,72,14.6,0.0
2025-06-06 23:00:00,62.2,25.6,211.0,15.3,10.5,49.0,78,28.9,75,14.2,0.0
2025-06-07 00:00:00,63.8,25.3,185.0,13.2,9.6,52.0,78,28.6,77,13.7,0.0
2025-06-07 01:00:00,65.4,24.9,153.0,10.5,8.7,55.0,79,28.3,79,13.2,0.0
2025-06-07 02:00:00,65.4,24.2,130.0,8.3,8.0,58.0,79,28.0,81,13.2,0.0
2025-06-07 03:00:00,63.3,23.3,120.0,7.1,7.6,59.0,79,28.0,81,14.1,0.0
2025-06-07 04:00:00,62.2,22.8,118.0,6.4,7.4,60.0,79,28.0,80,14.6,0.0
2025-06-07 05:00:00,61.2,22.4,129.0,6.6,7.7,59.0,79,27.9,80,15.3,0.0
2025-06-07 06:00:00,61.7,22.6,165.0,7.0,8.8,61.0,79,28.1,81,14.9,0.0
2025-06-07 07:00:00,75.2,24.9,213.0,7.5,10.3,65.0,79,28.6,78,16.4,0.0
2025-06-07 08:00:00,75.9,24.9,242.0,7.4,11.6,70.0,79,29.6,71,17.3,0.0
2025-06-07 09:00:00,76.1,25.5,232.0,6.3,12.5,79.0,79,30.6,65,17.8,0.0
2025-06-07 10:00:00,76.1,26.2,202.0,4.7,13.3,90.0,79,31.5,61,18.0,0.0
2025-06-07 11:00:00,76.1,26.5,180.0,3.5,13.5,97.0,79,32.2,58,18.6,0.0
2025-06-07 12:00:00,78.0,26.4,176.0,3.0,12.9,99.0,78,32.5,58,19.1,0.0
2025-06-07 13:00:00,76.6,25.8,179.0,2.8,11.9,98.0,78,32.6,57,19.7,0.0
2025-06-07 14:00:00,75.4,25.4,186.0,3.0,11.1,95.0,78,32.5,59,20.0,0.0
2025-06-07 15:00:00,73.6,25.0,200.0,3.4,10.9,90.0,78,32.2,60,20.6,0.0
2025-06-07 16:00:00,71.9,24.6,217.0,4.2,10.9,84.0,78,31.7,62,20.5,0.0
2025-06-07 17:00:00,71.0,23.8,227.0,5.7,11.3,78.0,77,31.1,65,20.0,0.0
2025-06-07 18:00:00,66.1,23.4,221.0,8.6,11.1,70.0,77,30.7,68,18.8,0.0
2025-06-07 19:00:00,62.9,23.1,207.0,12.5,10.9,60.0,77,29.9,71,17.9,0.0
2025-06-07 20:00:00,56.6,23.3,197.0,15.1,10.6,52.0,77,29.5,74,17.4,0.0
2025-06-07 21:00:00,55.5,23.3,201.0,15.4,10.2,50.0,77,29.2,75,16.5,0.0
2025-06-07 22:00:00,53.4,23.2,209.0,14.5,9.7,52.0,77,29.0,76,15.4,0.0
2025-06-07 23:00:00,51.1,22.6,208.0,13.0,9.1,54.0,76,28.7,78,14.7,0.0
2025-06-08 00:00:00,48.4,21.7,187.0,10.9,8.4,57.0,76,28.5,80,14.9,0.0
2025-06-08 01:00:00,45.2,20.3,156.0,8.4,7.6,60.0,76,28.4,81,14.2,0.0
2025-06-08 02:00:00,42.4,19.0,133.0,6.4,7.1,63.0,75,28.3,80,14.8,0.0
2025-06-08 03:00:00,40.2,18.2,122.0,5.6,6.8,64.0,75,28.3,80,14.0,0.0
2025-06-08 04:00:00,39.2,17.6,118.0,5.3,6.8,65.0,75,28.2,79,13.7,0.0
2025-06-08 05:00:00,36.1,17.0,130.0,6.4,7.3,63.0,74,28.1,78,13.8,0.0
2025-06-08 06:00:00,38.8,17.3,171.0,6.8,8.4,66.0,74,28.3,78,14.5,0.0
2025-06-08 07:00:00,49.8,19.4,227.0,7.4,9.9,70.0,73,28.8,75,15.6,0.0
2025-06-08 08:00:00,55.2,20.7,260.0,7.4,11.3,76.0,73,29.6,71,15.8,0.0
2025-06-08 09:00:00,58.4,21.9,248.0,6.4,12.4,86.0,72,30.6,66,16.3,0.0
2025-06-08 10:00:00,61.0,23.2,214.0,4.9,13.3,97.0,72,31.5,61,17.2,0.0
2025-06-08 11:00:00,63.8,24.0,188.0,3.7,13.8,105.0,72,32.0,60,17.3,0.0
2025-06-08 12:00:00,63.8,24.0,183.0,3.2,13.6,107.0,71,32.4,58,17.6,0.0
2025-06-08 13:00:00,63.1,23.8,187.0,3.0,12.9,106.0,71,32.5,58,18.3,0.0
2025-06-08 14:00:00,61.2,23.5,195.0,3.2,12.2,102.0,71,32.3,59,19.2,0.0
2025-06-08 15:00:00,58.8,22.9,210.0,3.6,11.7,96.0,71,32.1,60,20.1,0.0
2025-06-08 16:00:00,56.3,22.2,229.0,4.2,11.3,89.0,71,31.7,61,19.9,0.0
2025-06-08 17:00:00,66.8,25.4,240.0,5.9,11.8,84.0,71,31.2,66,18.9,0.0
2025-06-08 18:00:00,62.6,24.3,234.0,8.6,11.6,76.0,71,30.6,69,18.3,0.0
2025-06-08 19:00:00,59.1,23.6,219.0,12.4,11.3,64.0,71,29.9,73,17.0,0.0
2025-06-08 20:00:00,52.5,23.7,207.0,15.1,11.0,56.0,71,29.6,75,15.9,0.0
2025-06-08 21:00:00,52.5,24.2,203.0,15.9,10.8,54.0,71,29.4,76,15.9,0.0
2025-06-08 22:00:00,52.4,24.4,201.0,15.6,10.5,55.0,71,29.2,76,16.2,0.0
2025-06-08 23:00:00,51.7,24.5,194.0,14.7,10.1,57.0,71,29.1,76,15.8,0.0
2025-06-09 00:00:00,49.7,23.9,176.0,12.8,9.3,59.0,71,29.0,76,15.9,0.0
2025-06-09 01:00:00,47.4,23.0,153.0,10.2,8.3,61.0,71,28.7,78,15.3,0.0
2025-06-09 02:00:00,45.9,22.1,136.0,8.2,7.6,63.0,72,28.5,79,14.8,0.0
2025-06-09 03:00:00,44.7,21.5,126.0,7.2,7.2,63.0,72,28.4,78,15.0,0.0
2025-06-09 04:00:00,43.8,21.0,121.0,6.7,7.1,63.0,72,28.2,78,14.8,0.0
2025-06-09 05:00:00,42.4,20.9,132.0,6.9,7.8,62.0,72,28.1,78,14.1,0.0
2025-06-09 06:00:00,42.7,21.0,173.0,7.2,8.9,64.0,73,28.4,76,13.2,0.0
2025-06-09 07:00:00,61.2,26.6,230.0,7.5,10.4,66.0,73,28.8,73,14.7,0.0
2025-06-09 08:00:00,54.6,23.4,263.0,7.3,11.6,71.0,74,29.6,69,15.5,0.0
2025-06-09 09:00:00,55.6,24.2,249.0,6.2,12.3,79.0,74,30.6,64,16.2,0.0
2025-06-09 10:00:00,56.2,24.7,211.0,4.5,12.7,90.0,74,31.3,62,17.4,0.0
2025-06-09 11:00:00,56.2,24.9,183.0,3.3,12.8,97.0,74,32.0,60,18.2,0.0
2025-06-09 12:00:00,55.2,24.7,177.0,2.8,12.4,99.0,74,32.4,57,18.7,0.0
2025-06-09 13:00:00,54.5,24.4,180.0,2.8,11.7,99.0,75,32.4,58,19.6,0.0
2025-06-09 14:00:00,53.9,24.0,188.0,3.0,11.2,96.0,75,32.2,60,20.5,0.0
2025-06-09 15:00:00,52.7,23.4,202.0,3.4,11.0,92.0,75,31.9,62,20.8,0.0
2025-06-09 16:00:00,51.8,22.6,220.0,4.1,10.9,85.0,75,31.6,63,20.6,0.0
2025-06-09 17:00:00,53.3,22.3,230.0,5.7,11.2,78.0,75,31.1,65,19.7,0.0
2025-06-09 18:00:00,52.2,21.5,225.0,8.7,11.3,70.0,74,30.7,67,17.5,0.0
2025-06-09 19:00:00,50.5,20.7,211.0,12.8,11.5,58.0,74,30.0,70,17.6,0.0
2025-06-09 20:00:00,45.5,20.5,201.0,15.7,11.5,50.0,74,29.6,73,17.4,0.0
2025-06-09 21:00:00,45.6,20.5,200.0,16.5,11.2,47.0,74,29.4,74,16.7,0.0
2025-06-09 22:00:00,44.7,20.1,202.0,16.1,10.6,47.0,73,29.3,74,16.6,0.0
2025-06-09 23:00:00,43.2,19.4,197.0,14.9,10.0,48.0,73,28.9,76,15.9,0.0
2025-06-10 00:00:00,41.9,18.6,179.0,12.6,9.2,51.0,72,28.8,77,15.6,0.0
2025-06-10 01:00:00,40.4,17.6,154.0,9.5,8.2,55.0,72,28.6,78,15.1,0.0
2025-06-10 02:00:00,39.5,17.0,136.0,7.1,7.5,58.0,72,28.5,78,15.3,0.0
2025-06-10 03:00:00,38.6,16.8,126.0,6.1,7.1,59.0,71,28.6,76,16.2,0.0
2025-06-10 04:00:00,38.0,16.6,124.0,5.8,6.9,60.0,71,28.5,76,16.0,0.0
2025-06-10 05:00:00,37.5,17.4,134.0,6.1,7.3,62.0,70,28.4,76,15.2,0.0
2025-06-10 06:00:00,38.4,17.8,172.0,6.4,8.3,65.0,70,28.9,78,14.8,0.0
2025-06-10 07:00:00,45.4,19.7,222.0,6.8,9.7,69.0,70,29.6,73,16.3,0.0
2025-06-10 08:00:00,48.4,20.3,253.0,6.7,10.7,74.0,69,30.5,67,18.1,0.0
2025-06-10 09:00:00,49.6,20.8,242.0,5.7,11.1,82.0,69,31.3,63,19.1,0.0
2025-06-10 10:00:00,51.2,21.4,212.0,4.2,11.3,90.0,68,32.0,59,19.8,0.0
2025-06-10 11:00:00,52.3,21.7,188.0,3.1,11.2,96.0,68,32.5,57,20.0,0.0
2025-06-10 12:00:00,52.0,21.7,182.0,2.7,10.8,97.0,68,33.1,54,20.6,0.0
2025-06-10 13:00:00,51.3,21.5,183.0,2.6,10.3,96.0,68,33.1,53,21.7,0.0
2025-06-10 14:00:00,50.6,21.2,190.0,2.8,9.9,93.0,67,32.6,56,21.1,0.0
2025-06-10 15:00:00,49.1,20.8,205.0,3.2,9.9,89.0,67,32.3,59,20.7,0.0
2025-06-10 16:00:00,47.4,20.2,226.0,4.0,10.0,84.0,67,31.8,61,20.7,0.0
2025-06-10 17:00:00,63.8,25.9,239.0,5.4,10.7,78.0,67,31.1,65,19.4,0.0
2025-06-10 18:00:00,60.3,24.9,236.0,7.1,10.8,72.0,67,30.6,66,17.3,0.0
2025-06-10 19:00:00,58.3,24.3,225.0,9.4,10.9,64.0,67,30.0,69,18.4,0.0
2025-06-10 20:00:00,52.3,23.2,217.0,11.4,10.9,58.0,68,29.7,71,18.0,0.0
2025-06-10 21:00:00,50.2,23.0,220.0,12.9,10.8,54.0,68,29.8,70,16.1,0.0
2025-06-10 22:00:00,49.8,23.0,227.0,14.0,10.7,53.0,68,29.5,73,16.3,0.0
2025-06-10 23:00:00,50.2,23.1,223.0,14.1,10.4,52.0,68,29.3,75,16.1,0.0
2025-06-11 00:00:00,48.9,22.5,197.0,12.5,9.8,54.0,69,29.2,77,16.1,0.0
2025-06-11 01:00:00,46.9,21.5,162.0,10.0,8.9,57.0,69,29.0,78,15.0,0.0
2025-06-11 02:00:00,44.7,20.4,136.0,8.0,8.3,59.0,69,28.8,79,14.9,0.0
2025-06-11 03:00:00,43.7,19.8,127.0,7.1,7.8,59.0,70,28.7,79,15.3,0.0
2025-06-11 04:00:00,42.5,19.3,128.0,6.7,7.5,59.0,70,28.6,79,15.2,0.0
2025-06-11 05:00:00,40.2,18.6,141.0,6.6,7.7,60.0,70,28.5,79,13.8,0.0
2025-06-11 06:00:00,40.9,18.8,178.0,6.9,8.8,62.0,70,29.0,79,14.1,0.0
2025-06-11 07:00:00,46.9,20.3,227.0,7.3,10.3,65.0,70,29.5,75,15.5,0.0
2025-06-11 08:00:00,49.8,20.1,255.0,7.2,11.4,70.0,70,30.5,69,16.9,0.0
2025-06-11 09:00:00,51.1,20.5,242.0,6.0,11.8,78.0,70,31.3,64,19.0,0.0
2025-06-11 10:00:00,51.3,21.0,209.0,4.4,11.8,87.0,70,32.0,60,18.8,0.0
2025-06-11 11:00:00,50.8,21.1,185.0,3.1,11.6,94.0,70,32.5,59,18.7,0.0
2025-06-11 12:00:00,49.2,20.9,182.0,2.6,11.1,95.0,70,32.3,61,19.9,0.0
2025-06-11 13:00:00,48.7,20.7,188.0,2.5,10.5,94.0,70,32.2,61,19.7,0.0
2025-06-11 14:00:00,49.1,20.6,199.0,2.8,10.1,91.0,70,32.9,59,20.9,0.0
2025-06-11 15:00:00,48.4,20.6,217.0,3.4,10.3,87.0,70,32.6,60,20.7,0.0
2025-06-11 16:00:00,47.8,20.4,240.0,4.4,10.7,83.0,70,32.3,60,19.8,0.0
2025-06-11 17:00:00,61.7,25.1,254.0,5.8,12.3,80.0,70,31.8,65,18.4,0.0
2025-06-11 18:00:00,58.3,25.0,251.0,8.0,12.5,73.0,70,30.9,69,16.1,0.0
2025-06-11 19:00:00,54.0,24.6,239.0,11.1,12.7,63.0,70,30.0,75,13.7,0.0
2025-06-11 20:00:00,48.5,24.3,226.0,13.3,12.6,55.0,70,29.5,79,12.1,0.0
2025-06-11 21:00:00,44.8,24.2,216.0,14.1,12.0,52.0,70,29.2,81,14.9,0.0
2025-06-11 22:00:00,43.3,23.5,205.0,14.0,11.1,52.0,70,29.3,81,15.3,0.0
2025-06-11 23:00:00,42.5,23.1,192.0,13.2,10.3,52.0,70,29.1,83,14.5,0.0
2025-06-12 00:00:00,38.3,20.8,175.0,11.4,9.5,53.0,70,29.0,84,14.3,0.0
2025-06-12 01:00:00,35.9,19.4,156.0,9.0,8.8,55.0,70,28.7,86,13.9,0.0
2025-06-12 02:00:00,33.5,18.2,142.0,7.1,8.2,57.0,70,28.5,86,14.1,0.0
2025-06-12 03:00:00,31.2,17.1,131.0,6.2,7.7,57.0,70,28.5,86,14.7,0.0
2025-06-12 04:00:00,29.7,16.2,124.0,5.7,7.2,57.0,70,28.5,85,16.6,0.0
2025-06-12 05:00:00,27.9,15.8,132.0,5.7,7.3,57.0,69,28.6,83,16.7,0.0
2025-06-12 06:00:00,28.6,15.8,170.0,6.5,8.3,58.0,69,28.5,85,15.0,0.0
2025-06-12 07:00:00,32.0,16.8,223.0,7.6,9.7,59.0,69,28.9,83,14.4,0.0
2025-06-12 08:00:00,38.1,18.1,255.0,7.9,11.0,63.0,68,30.1,75,18.6,0.0
2025-06-12 09:00:00,41.0,18.9,244.0,6.9,12.2,73.0,68,31.2,67,20.0,0.0
2025-06-12 10:00:00,43.1,20.1,213.0,5.1,13.3,86.0,68,32.0,63,18.8,0.0
2025-06-12 11:00:00,45.9,21.0,189.0,3.8,13.9,95.0,68,32.5,62,18.4,0.0
2025-06-12 12:00:00,48.0,21.4,184.0,3.2,13.6,98.0,68,32.7,62,18.1,0.0
2025-06-12 13:00:00,50.2,21.5,188.0,3.1,12.9,98.0,68,32.8,63,18.7,0.0
2025-06-12 14:00:00,48.8,21.0,197.0,3.3,12.2,96.0,68,33.0,63,18.9,0.0
2025-06-12 15:00:00,47.5,20.3,217.0,4.0,11.9,91.0,68,32.6,65,19.7,0.0
2025-06-12 16:00:00,44.5,19.2,243.0,5.1,11.6,84.0,68,31.9,68,17.3,0.0
2025-06-12 17:00:00,37.0,15.9,257.0,7.2,12.8,78.0,68,31.5,72,16.8,0.0
2025-06-12 18:00:00,32.5,15.0,250.0,9.5,12.6,69.0,67,30.7,78,15.6,0.0
2025-06-12 19:00:00,27.0,13.8,232.0,12.6,12.2,57.0,66,29.8,83,13.6,0.0
2025-06-12 20:00:00,24.3,13.4,215.0,15.0,11.9,48.0,65,29.7,82,13.7,0.0
2025-06-12 21:00:00,22.8,13.5,206.0,16.1,11.6,45.0,64,29.7,83,12.1,0.0
2025-06-12 22:00:00,23.6,14.1,199.0,16.4,11.2,44.0,63,29.6,83,8.2,0.0
2025-06-12 23:00:00,23.1,14.1,189.0,15.9,10.8,45.0,63,28.9,88,9.9,0.0
2025-06-13 00:00:00,23.4,14.2,173.0,14.2,10.1,46.0,62,28.8,88,11.5,0.0
2025-06-13 01:00:00,23.5,13.8,154.0,11.8,9.3,48.0,61,28.6,89,11.9,0.0
2025-06-13 02:00:00,23.6,13.3,140.0,9.8,8.7,50.0,61,28.5,89,11.7,0.0
2025-06-13 03:00:00,23.9,12.9,130.0,8.6,8.2,50.0,60,28.3,91,11.6,0.0
2025-06-13 04:00:00,24.2,12.7,126.0,7.9,8.0,50.0,60,28.2,90,11.0,0.0
2025-06-13 05:00:00,27.1,14.1,139.0,8.7,7.3,49.0,60,28.2,90,9.4,0.0
2025-06-13 06:00:00,29.0,15.0,186.0,9.3,9.2,51.0,59,28.3,93,10.1,0.0
2025-06-13 07:00:00,38.0,17.1,250.0,10.0,11.8,56.0,59,29.1,87,11.1,0.0
2025-06-13 08:00:00,50.2,18.3,290.0,10.0,14.0,63.0,59,30.1,80,12.8,0.0
2025-06-13 09:00:00,57.2,20.1,279.0,8.7,15.5,77.0,59,31.2,74,12.7,0.0
2025-06-13 10:00:00,62.2,22.2,243.0,6.8,16.7,94.0,60,32.4,69,14.4,0.0
2025-06-13 11:00:00,68.2,24.6,219.0,5.3,17.4,108.0,60,33.4,65,14.7,0.0
2025-06-13 12:00:00,76.6,26.6,220.0,4.6,17.6,118.0,60,34.6,59,14.9,0.0
2025-06-13 13:00:00,87.8,28.5,232.0,4.3,17.5,124.0,61,35.4,55,14.5,0.0
2025-06-13 14:00:00,92.7,29.1,251.0,4.6,16.9,124.0,61,35.2,58,14.7,0.0
2025-06-13 15:00:00,90.3,28.3,283.0,5.4,15.8,115.0,62,34.1,64,14.5,0.0
